STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480501,7.6,11.7,4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480502,0,13.9,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480503,0,15.6,0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480504,0,17.8,2.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480505,0.3,11.7,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480506,0,19.4,0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480507,0,21.1,4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480508,6.4,13.3,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480509,6.1,2.8,0
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480510,1.8,5.6,-0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480511,0,12.8,-1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480512,0,15.6,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480513,0,23.3,2.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480514,0,21.7,6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480515,0,21.1,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480516,0,22.2,4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480517,0,32.2,8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480518,0,32.2,18.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480519,0,32.8,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480520,0,22.8,15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480521,0,25,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480522,1.8,30,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480523,14,26.7,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480524,0,19.4,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480525,0,24.4,7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480526,0,26.1,9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480527,0,16.7,8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480528,0.3,11.1,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480529,4.1,8.3,4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480530,0.3,12.2,7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480531,0,25.6,10.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480601,0,28.9,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480602,0,30,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480603,15.2,25.6,15.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480604,0,25.6,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480605,0.3,23.9,14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480606,0.3,26.1,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480607,0,29.4,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480608,0,28.9,11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480609,0,32.2,15.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480610,0,25,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480611,0.3,21.7,10.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480612,9.1,18.9,9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480613,9.4,22.2,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480614,17,23.3,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480615,0,21.7,10.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480616,12.7,18.9,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480617,17.5,14.4,7.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480618,4.1,14.4,6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480619,0,13.9,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480620,3,15.6,10.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480621,15.5,21.7,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480622,10.4,17.2,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480623,0,21.1,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480624,0.8,21.1,9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480625,2.5,22.2,8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480626,4.3,20,8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480627,0,21.7,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480628,0,24.4,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480629,1,25.6,11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480630,0,31.1,10.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480701,12.2,32.8,14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480702,0,32.2,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480703,0,30.6,15.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480704,0,32.2,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480705,0,36.7,17.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480706,0,36.7,20.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480707,0,36.7,17.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480708,0,29.4,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480709,0,30,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480710,17,32.2,15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480711,0,30.6,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480712,15.2,27.8,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480713,0,27.8,11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480714,8.4,21.7,14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480715,0,23.9,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480716,0,24.4,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480717,0,26.7,10.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480718,0,27.8,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480719,0.8,28.3,15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480720,0,32.2,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480721,0.8,26.1,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480722,0,23.3,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480723,0,31.7,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480724,13,32.8,15.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480725,0,27.2,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480726,0,28.3,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480727,0,30,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480728,0,23.9,15
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480729,0,21.1,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480730,0,27.2,9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480731,0,29.4,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480801,3.6,21.1,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480802,0,18.3,8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480803,0,22.2,8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480804,0,24.4,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480805,6.4,25,14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480806,0,27.8,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480807,2.8,28.9,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480808,0.8,25,15.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480809,0.3,27.8,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480810,10.4,27.2,11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480811,33.3,29.4,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480812,0.3,27.2,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480813,20.3,28.9,11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480814,0,27.2,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480815,0,31.1,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480816,0,34.4,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480817,0,32.2,16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480818,0,35,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480819,0,38.3,18.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480820,0,26.7,14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480821,0,33.3,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480822,0,35,17.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480823,0,36.1,22.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480824,0,34.4,18.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480825,0,25.6,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480826,0,27.2,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480827,0,32.2,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480828,0,34.4,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480829,0,33.9,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480830,0,38.9,15.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480831,0,31.1,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480901,1.3,30.6,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480902,0,33.9,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480903,0,37.8,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480904,0,31.7,18.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480905,0,25,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480906,3.3,17.8,7.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480907,0,17.2,6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480908,0,22.2,3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480909,0,21.1,7.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480910,0,29.4,6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480911,0,34.4,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480912,0,31.1,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480913,0,31.1,12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480914,0,37.8,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480915,0,39.4,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480916,0,26.7,16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480917,0,30,17.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480918,0,35,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480919,1.5,21.1,9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480920,1.3,19.4,8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480921,0,28.3,6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480922,7.6,29.4,7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480923,0,26.7,13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480924,0,17.8,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480925,0,23.3,13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480926,0,27.2,12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480927,0,25.6,11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480928,0,26.1,8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480929,0,27.8,7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19480930,0,16.1,6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481001,0,17.8,4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481002,0,22.8,6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481003,0,28.3,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481004,0,28.3,10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481005,5.8,19.4,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481006,0,8.9,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481007,0,16.1,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481008,0,20,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481009,0,17.2,-1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481010,0,13.9,-0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481011,0,17.8,-2.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481012,0,21.7,0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481013,0,22.2,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481014,0,25,5
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481015,0,19.4,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481016,0,5.6,-6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481017,0,12.2,-8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481018,0,21.1,1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481019,0,22.2,0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481020,0,18.9,2.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481021,0,22.2,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481022,0,17.8,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481023,0,25.6,3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481024,0,26.1,5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481025,0,17.2,4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481026,0,17.2,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481027,0,13.9,2.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481028,1.8,8.9,2.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481029,35.6,8.9,6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481030,0,16.1,3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481031,0,17.8,1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481101,0,15.6,3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481102,0,16.7,2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481103,0,15,1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481104,2.3,6.7,-1.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481105,0.5,6.1,-0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481106,0,7.2,0
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481107,0,1.7,-7.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481108,0,5,-8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481109,0.8,1.1,-3.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481110,0,5,-6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481111,0,8.9,-7.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481112,0,1.7,-4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481113,0,11.7,-5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481114,0,16.1,-2.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481115,0.3,15,1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481116,0,8.9,-1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481117,2,6.7,-1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481118,0,-1.1,-3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481119,0,-1.7,-11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481120,0,0,-13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481121,0,0.6,-8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481122,0.8,6.1,-8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481123,0.8,7.2,-1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481124,0,10,0
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481125,0,5,-4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481126,0,6.1,-5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481127,0,1.1,-8.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481128,0,10.6,-11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481129,0,5,-6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481130,0,4.4,-7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481201,0,6.1,-5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481202,0,14.4,-6.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481203,0,20,1.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481204,0.8,7.2,-7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481205,0,-1.1,-9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481206,0,0.6,-12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481207,0,-0.6,-12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481208,0,-5,-13.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481209,0,-5,-16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481210,0,5,-7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481211,0,7.8,-7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481212,0,13.9,-4.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481213,0,3.3,-9.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481214,0.5,-8.9,-11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481215,2.8,-8.3,-17.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481216,0,-5,-16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481217,0,-5.6,-16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481218,0,-1.7,-15.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481219,0,3.3,-11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481220,0,5,-3.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481221,0,1.7,-10.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481222,0,0,-12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481223,0.3,-3.9,-11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481224,7.6,-6.7,-10
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481225,0.3,-8.3,-14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481226,0,1.7,-11.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481227,0,4.4,-8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481228,0,-2.8,-12.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481229,0,-2.8,-14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481230,0,0,-12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19481231,0,2.8,-13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490101,0,6.7,-7.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490102,1,-3.9,-18.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490103,15.2,-17.8,-20
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490104,7.1,-12.8,-17.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490105,0,-0.6,-13.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490106,0,10,-5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490107,0,12.8,-0.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490108,1.8,4.4,-18.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490109,1.5,-18.9,-22.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490110,2.3,-19.4,-22.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490111,0,-11.1,-20.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490112,0,6.7,-12.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490113,0,10,-6.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490114,0,8.3,-5.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490115,4.3,1.7,-11.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490116,0,-11.1,-20.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490117,1.8,-0.6,-24.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490118,0,-3.9,-20.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490119,0,-17.8,-26.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490120,2.8,-23.9,-31.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490121,0,-14.4,-31.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490122,0,-20.6,-25
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490123,4.3,-21.1,-26.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490124,0,-22.2,-29.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490125,0,-16.7,-27.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490126,0,-1.1,-25
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490127,0.3,-7.2,-17.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490128,0,-13.9,-20
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490129,0,-8.3,-27.8
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490130,0,-2.2,-8.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490131,0.3,-4.4,-16.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490201,0,-13.3,-23.3
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490202,0,-8.9,-20.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490203,0,-8.9,-20.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490204,0,-6.7,-23.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490205,0,-11.1,-18.9
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490206,0,-4.4,-21.7
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490207,2,-1.1,-14.4
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490208,0,-5.6,-20.6
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490209,0,-4.4,-16.1
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490210,0,6.7,-17.2
GHCND:USW00024090,RAPID CITY REGIONAL AIRPORT SD US,19490211,0.3,9.4,-17.8
