"b.day","b.temp","b.precip","emerge","Wi","Ws","Wp","Wnum","gen"
"22",97.4593404214829,7.09241164382547,2.47255059191957,1,0.014050635166253,0,1e-05,0,1
"23",25.8345740381628,0.969961660448462,9.41638421500102,3,0.0144593886999686,0.442636285957058,0.0950323613615618,2,1
"24",15.6517327995971,1.97786007076502,1.69451971771196,4,0.0146660050398321,0.666379646568216,0.143064172441565,7,1
"25",25.407802616246,0.214114459231496,5.89228519238532,4,0.0146660050398321,0.666379646568216,0.143064172441565,4,1
"26",46.5983748901635,6.30972789367661,9.80195990530774,1,0.014050635166253,0,1e-05,0,1
"27",52.2572197252885,9.47420847136527,9.24569879192859,1,0.014050635166253,0,1e-05,0,1
"28",24.9263959471136,6.15238222992048,3.56403059558943,1,0.014050635166253,0,1e-05,0,1
"29",91.2379681132734,5.13904958497733,8.14708405174315,1,0.014050635166253,0,1e-05,0,1
"30",31.546282931231,4.87607683520764,5.0225064647384,1,0.014050635166253,0,1e-05,0,1
"31",9.72282523289323,6.06025451095775,5.61741384211928,1,0.014050635166253,0,1e-05,0,1
"32",85.4164819000289,0.143196757417172,2.89670012425631,2,0.0142542588718523,0.2205026583134,0.0473461175849773,1,1
"33",99.8766207369044,6.38004580279812,3.36305028991774,1,0.014050635166253,0,1e-05,0,1
"34",47.1466016722843,6.53462421614677,8.19793066708371,1,0.014050635166253,0,1e-05,0,1
"35",58.0046099144965,6.55340893892571,3.46754255937412,1,0.014050635166253,0,1e-05,0,1
"36",57.3452773503959,2.86704688100144,4.27441813983023,1,0.014050635166253,0,1e-05,0,1
"37",62.4575237976387,1.11750171054155,0.537016477901489,2,0.0142542588718523,0.2205026583134,0.0473461175849773,0,1
"38",6.48911609314382,3.609167735558,0.109981615096331,5,0.0148740875507131,0.891710713315812,0.191436822244057,9,1
"39",93.6651380965486,4.11795889027417,6.69197359355167,1,0.014050635166253,0,1e-05,0,1
"40",16.4007084909827,6.4725479343906,7.34667968703434,1,0.014050635166253,0,1e-05,0,1
"41",12.8370596794412,2.36495725112036,4.68736808512748,4,0.0146660050398321,0.140818222570728,0.02326901066455,0,2
"42",18.6626692253904,3.70296002450843,4.76912821335106,2,0.0142542588718523,0.107052062205357,0.0176918384087035,0,2
"43",0.560779625549905,3.46880514989778,7.03438290664783,49,0.0250429085617789,0.991799277566798,0.163825943369351,7,2
"44",-4.21277457548748,3.80487020827262,-2.02874162231611,365,0.0129488609257892,0,1e-05,0,2
"45",8.92620481509295,3.10239524424427,8.76860156147483,4,0.0146660050398321,0.140818222570728,0.02326901066455,2,2
"46",10.0371406926089,0.294361077730938,0.202351788209405,10,0.0159357293934526,0.244944792477922,0.040467644163265,3,2
"47",-6.69269648778527,1.44830708956284,3.74606745143555,365,0.0129488609257892,0,1e-05,0,2
"48",71.7187644859407,-0.726172132901218,13.6338121652026,2,0.0142542588718523,0.107052062205357,0.0176918384087035,1,2
"49",49.0695223686867,2.4552290547846,11.6505757328459,1,0.014050635166253,0.0903534473009563,0.0149337204957353,1,2
"50",10.4951534527407,10.6549377248056,11.5971853573205,1,0.014050635166253,0.0903534473009563,0.0149337204957353,1,2
"51",41.9197377002965,-3.79894087445275,12.7479942290653,5,0.0148740875507131,0.157882491720118,0.0260875238575358,0,2
"52",25.123515187372,1.11143940856356,7.76412391375169,3,0.0144593886999686,0.123874190036881,0.0204703570087187,0,2
"53",23.2927431840149,-0.158295628618244,6.42738388663798,5,0.0148740875507131,0.157882491720118,0.0260875238575358,1,2
"54",15.9031320919766,2.25933790488546,12.3233171214545,4,0.0146660050398321,0.140818222570728,0.02326901066455,2,2
"55",53.817217454051,1.38927940882177,8.33674582658559,2,0.0142542588718523,0.107052062205357,0.0176918384087035,2,2
"56",59.9554977821519,2.37294302480925,-2.71678641732967,1,0.014050635166253,0.0903534473009563,0.0149337204957353,0,2
"57",51.4185529916837,3.78321030651413,5.12877657730292,1,0.014050635166253,0.0903534473009563,0.0149337204957353,0,2
"58",27.992319513541,1.96946181705426,14.0814364366485,2,0.0142542588718523,0.107052062205357,0.0176918384087035,0,2
"59",10.5885081815971,-1.19136235198123,6.65285859926642,12,0.0163698551234019,0.280546238602181,0.0463479514130006,2,2
"60",9.89052610726266,1.60682346207705,-3.14432814298246,8,0.0155069177080158,0.20977913639411,0.0346593165551782,1,2
"61",27.3972053250704,2.57646220351045,6.17035573425036,2,0.0142542588718523,0.107052062205357,0.0176918384087035,1,2
"62",2.6699174855298,6.50176477435145,2.08096072555445,1,0.014050635166253,0.0903534473009563,0.0149337204957353,2,2
"63",14.4163464569479,4.54905722877403,2.16717524710078,1,0.014050635166253,0.0903534473009563,0.0149337204957353,0,2
"64",40.8878149946207,-4.45747142827767,8.58603840651413,5,0.0148740875507131,0.157882491720118,0.0260875238575358,1,2
"65",23.6377403593446,-1.82944827088643,3.4753129331213,6,0.0150836151596787,0.175065269352312,0.028925611151196,1,2
"66",0.330044431963266,4.65061600326404,-2.74934418947886,26,0.0195386688491783,0.540411856678322,0.0892700752109134,4,2
"67",33.6741742883125,-0.877385688946703,10.1120661849948,4,0.0146660050398321,0.140818222570728,0.02326901066455,2,2
"68",32.8960163313383,4.30182253107996,8.01411437488275,1,0.014050635166253,0.0903534473009563,0.0149337204957353,1,2
"69",20.9089246058592,5.60595328313385,6.80994111844299,1,0.014050635166253,0.0903534473009563,0.0149337204957353,0,2
"70",20.1910164021901,0.784117432840706,1.58336134709322,5,0.0148740875507131,0.157882491720118,0.0260875238575358,1,2
"71",100.245314147793,-0.764598521946327,1.39715356794074,2,0.0142542588718523,0.107052062205357,0.0176918384087035,1,2
"72",9.61024059117812,4.65012867199003,3.59248587746924,1,0.014050635166253,0.0903534473009563,0.0149337204957353,0,2
"73",-4.41119768543915,4.40188360323436,0.0677055850795013,365,0.0129488609257892,0,1e-05,0,2
"74",18.9641132685216,4.28275390720825,-5.85210716649105,1,0.014050635166253,0.0903534473009563,0.0149337204957353,0,2
"75",13.6945747645502,6.77368556346406,-3.25902962130971,1,0.014050635166253,0.0903534473009563,0.0149337204957353,1,2
"76",-2.91426017573374,1.31112342701152,-0.0779431983982627,365,0.0129488609257892,0,1e-05,0,2
"77",-0.915511930997476,3.10635386099479,1.61804823216477,365,0.0129488609257892,0,1e-05,0,2
"78",17.7204939054012,-0.955157965715099,-1.12509192074809,7,0.0152945660596856,0.192364767132225,0.031782977165401,1,2
"79",2.82841848212066,1.94811143654011,-0.20898890560721,22,0.0186125408377108,0.464462669081735,0.0767255129232758,1,2
"80",0.00112177262744417,4.42876436099558,-2.55465441460765,365,0.0129488609257892,0,1e-05,0,2
"81",0.560779625549905,3.46880514989778,5.9277683058613,50,0.025284278005637,0.618038191488921,0.111112098958585,3,3
"82",-1.93304402455758,0.827890973897466,6.59945143974753,365,0.0129488609257892,0,1e-05,0,3
"83",4.18978998979194,4.41011962581822,1.21192278482984,3,0.0144593886999686,0.0756815799339897,0.0136149559702961,0,3
"84",-4.15209255665046,-0.541811481626063,6.47820494157607,365,0.0129488609257892,0,1e-05,0,3
"85",4.74915843688178,3.21245626760501,10.463224310441,7,0.0152945660596856,0.117526253821449,0.0211371951509108,0,3
"86",0.522580216709303,6.79288780466586,8.10120962336723,1,0.014050635166253,0.0552019080179896,0.00993341239065215,0,3
"87",1.34971322901154,-0.770772879608993,8.06081941279961,83,0.0328078493017833,0.994989726026381,0.178875074239899,5,3
"88",12.8427470964077,1.1440955449157,8.40225840822038,6,0.0150836151596787,0.106957035781286,0.0192372117440859,2,3
"89",15.5917363767071,3.27199455327783,14.5881154221588,2,0.0142542588718523,0.0654040135437494,0.0117674015410285,0,3
"90",-8.45930263202116,-5.14596086760317,-2.71447283638948,365,0.0129488609257892,0,1e-05,0,3
"91",17.2261259419969,0.203107784784715,0.283902678069468,6,0.0150836151596787,0.106957035781286,0.0192372117440859,0,3
"92",-3.66206366992592,1.45924985694,-0.512482799418131,365,0.0129488609257892,0,1e-05,0,3
"93",69.3608009281751,1.57531519115488,11.5235562101754,1,0.014050635166253,0.0552019080179896,0.00993341239065215,0,3
"94",50.6382693987148,6.74787925015992,7.40466487170055,1,0.014050635166253,0.0552019080179896,0.00993341239065215,0,3
"95",20.6417769335478,12.0361053227128,5.79131164678143,1,0.014050635166253,0.0552019080179896,0.00993341239065215,2,3
"96",22.4267006907638,-3.67946695845577,4.89785159578945,8,0.0155069177080158,0.128165653190284,0.0230497947569134,2,3
"97",19.5022085712063,4.02061193216896,12.0162390055759,1,0.014050635166253,0.0552019080179896,0.00993341239065215,0,3
"98",3.73334046538323,-5.0722742029773,14.5711234320088,53,0.0260068385806461,0.65424045592223,0.117620026172444,3,3
"99",62.1477755537849,5.89679717483736,10.0504995423013,1,0.014050635166253,0.0552019080179896,0.00993341239065215,1,3
"100",46.4964589993719,5.27601914453916,6.2315980166242,1,0.014050635166253,0.0552019080179896,0.00993341239065215,0,3
"101",11.1689707457087,-3.35453646170336,2.98051741035675,15,0.0170305517224419,0.204503891668278,0.0367727954427994,1,3
"102",6.73212195463153,0.0714039508768656,5.34610677798559,15,0.0170305517224419,0.204503891668278,0.0367727954427994,3,3
"103",6.02150731384658,-3.27188911220913,-1.48284110018629,28,0.0200068752756692,0.353625856026306,0.0635798171918771,3,3
"104",25.1720875454204,1.00998038666038,7.75941176759921,4,0.0146660050398321,0.0860336246354139,0.0154758990490249,0,3
"105",-4.89447129776719,5.46525777134034,2.0166263512913,1,0.014050635166253,0.0552019080179896,0.00993341239065215,0,3
"106",8.0864831904206,5.56973340819352,1.38376611666154,1,0.014050635166253,0.0552019080179896,0.00993341239065215,0,3
"107",42.3837800837626,-7.92321010558292,10.1860891188242,6,0.0150836151596787,0.106957035781286,0.0192372117440859,1,3
"108",29.2866627878042,7.70288750494744,2.55472024236494,1,0.014050635166253,0.0552019080179896,0.00993341239065215,0,3
"109",20.419396020134,10.0769520801333,-5.22452350184669,1,0.014050635166253,0.0552019080179896,0.00993341239065215,1,3
"110",13.4081195922982,2.14959878300461,-5.82535247662526,5,0.0148740875507131,0.0964591285217374,0.0173500475732139,2,3
"111",-3.88745944212787,7.88631428621486,2.43346292063135,1,0.014050635166253,0.0552019080179896,0.00993341239065215,1,3
"112",-8.96814665807401,6.77045679505748,0.264857189239517,1,0.014050635166253,0.0552019080179896,0.00993341239065215,0,3
"113",35.2220297878131,-7.80133197308559,5.99140266796898,8,0.0155069177080158,0.128165653190284,0.0230497947569134,2,3
"114",55.1182837745621,-3.57318058075392,11.700026018473,4,0.0146660050398321,0.0860336246354139,0.0154758990490249,0,3
"115",39.373609874027,4.57661202369906,6.95363139236601,1,0.014050635166253,0.0552019080179896,0.00993341239065215,2,3
"116",13.390790334981,-1.29462265003591,-3.72300995148399,10,0.0159357293934526,0.149650293461561,0.0269119972265674,1,3
"117",104.73147628305,-0.836993152393885,-0.865287448422111,2,0.0142542588718523,0.0654040135437494,0.0117674015410285,0,3
"118",15.8469004014205,5.4475739323318,-4.33877613380488,1,0.014050635166253,0.0552019080179896,0.00993341239065215,2,3
"119",1.23334975550938,3.51684890910746,-4.29922842545751,26,0.0195386688491783,0.330167431297023,0.0593627958789928,3,3
"120",1.16100199405263,6.66700890143972,-0.60500028755809,1,0.014050635166253,0.0552019080179896,0.00993341239065215,0,3
"121",0.560779625549905,3.46880514989778,5.00181788991568,51,0.0255254232594331,0.697122557219747,0.124005529132964,6,4
"122",15.7399121174094,6.02153426241764,6.91191535101755,1,0.014050635166253,0.0610716709077364,0.010872672668978,0,4
"123",-5.31335025870138,-2.09314681855203,9.18480548662336,365,0.0129488609257892,0,1e-05,0,4
"124",17.0186824871382,-3.78340856389394,9.10206511959009,11,0.0161521406575732,0.177558739731103,0.031591950199612,3,4
"125",-5.65939609861509,-5.2322837435522,5.97363281897972,365,0.0129488609257892,0,1e-05,0,4
"126",11.2926232025938,2.79768177504886,8.40678031085464,4,0.0146660050398321,0.0951818043865701,0.0169397608813751,0,4
"127",7.80324598686124,1.74820601187311,4.98163817235173,9,0.0157206468250594,0.153640909407797,0.0273377426776543,0,4
"128",4.69556454906517,-1.21564280992426,1.70284373388822,27,0.0197723739400163,0.378229337676412,0.0672847515814694,2,4
"129",8.94912149546316,1.6786689239046,4.83372567567554,8,0.0155069177080158,0.141793841451301,0.0252305329127048,0,4
"130",-1.32933031531329,3.47044649186647,10.7579425927458,365,0.0129488609257892,0,1e-05,0,4
"131",11.623675461406,12.997399472713,8.21858585658711,1,0.014050635166253,0.0610716709077364,0.010872672668978,0,4
"132",8.87386896591443,11.31870471112,13.973940571064,1,0.014050635166253,0.0610716709077364,0.010872672668978,0,4
"133",18.1687074343346,-7.18772321674084,0.714275550381921,14,0.016809087993875,0.213973524224018,0.0380689611996142,3,4
"134",32.6579314359419,-0.903277021921602,1.91368660071626,4,0.0146660050398321,0.0951818043865701,0.0169397608813751,1,4
"135",-1.23447470419414,-0.652884345189968,18.4018127594839,365,0.0129488609257892,0,1e-05,0,4
"136",13.467836130866,-2.76734521964156,19.3840208061333,11,0.0161521406575732,0.177558739731103,0.031591950199612,0,4
"137",-7.98841594422653,-3.60402765274316,10.0816393550777,365,0.0129488609257892,0,1e-05,0,4
"138",65.5886218128125,8.3759895342818,8.46657588444576,1,0.014050635166253,0.0610716709077364,0.010872672668978,0,4
"139",11.612447259047,-3.35231531962228,1.11122869617847,15,0.0170305517224419,0.226249323977105,0.0402524284682461,1,4
"140",-7.29238147916771,-1.0041953661701,6.2934248431486,365,0.0129488609257892,0,1e-05,0,4
"141",-3.39971889897144,-2.55428360623417,8.86119604201025,365,0.0129488609257892,0,1e-05,0,4
"142",19.9555662500846,1.22716731162847,7.87039666084268,4,0.0146660050398321,0.0951818043865701,0.0169397608813751,0,4
"143",4.14376388190837,-2.43865123755559,-2.31652505871669,37,0.0221467801591955,0.509843374285181,0.0906946268489042,5,4
"144",-10.6275877077676,-4.73009766181626,-8.04817064621444,365,0.0129488609257892,0,1e-05,0,4
"145",12.2837293902327,-3.47117977375203,-4.74374762189048,14,0.016809087993875,0.213973524224018,0.0380689611996142,2,4
"146",44.7849616745762,-9.07807794967292,13.8949184243134,7,0.0152945660596856,0.130023126991617,0.0231369039624061,0,4
"147",3.3157185105438,13.0148554481718,-2.15218002028156,1,0.014050635166253,0.0610716709077364,0.010872672668978,0,4
"148",2.46903265781198,4.80388940084881,-4.28377778311756,3,0.0144593886999686,0.0837289997657312,0.0149026777970448,0,4
"149",18.4242693834864,0.385431935048087,-12.3849541772235,6,0.0150836151596787,0.118330056424372,0.0210570853463552,1,4
"150",-2.3367567659599,5.78182213990577,9.45872053254107,1,0.014050635166253,0.0610716709077364,0.010872672668978,0,4
"151",28.794170337287,-2.02605228796655,0.269012149121834,5,0.0148740875507131,0.106715879299078,0.0189912993189483,1,4
"152",26.3070386071049,-8.72243834413374,7.80269522145533,11,0.0161521406575732,0.177558739731103,0.031591950199612,2,4
"153",27.5072661449552,2.63501150271318,4.42180333244483,2,0.0142542588718523,0.0723585929292027,0.0128802506103888,1,4
"154",38.4337799899466,0.234057601227565,6.10951054673754,3,0.0144593886999686,0.0837289997657312,0.0149026777970448,2,4
"155",10.1060642947489,1.51936659343053,0.0932698648269601,7,0.0152945660596856,0.130023126991617,0.0231369039624061,2,4
"156",31.3723357565268,7.4041420289649,-2.09683653234621,1,0.014050635166253,0.0610716709077364,0.010872672668978,1,4
"157",11.5086996650097,7.88826151037051,2.67173821368744,1,0.014050635166253,0.0610716709077364,0.010872672668978,0,4
"158",0.528655075236273,3.15855451894966,-4.4629382516401,74,0.0308895371360119,0.994456970524013,0.17689169315861,7,4
"159",18.5619318861455,4.66893674587397,1.08195034285314,1,0.014050635166253,0.0610716709077364,0.010872672668978,0,4
"160",-4.17320331185627,2.77971971998858,-10.272402306818,365,0.0129488609257892,0,1e-05,0,4
"161",-1.08837360135478,5.72667090979383,9.84168707050429,1,0.014050635166253,0.149023856709045,0.0146217329917389,1,5
"162",-16.1028936187176,1.16448874682507,3.97792572766916,365,0.0129488609257892,0,1e-05,0,5
"163",12.029854337061,4.26353285892092,9.9864764758239,1,0.014050635166253,0.149023856709045,0.0146217329917389,0,5
"164",0.0948799176787786,-0.371028828981367,6.3523109117488,365,0.0129488609257892,0,1e-05,0,5
"165",-8.25575344052013,1.38129407237341,3.9946243835488,365,0.0129488609257892,0,1e-05,0,5
"166",-7.09769240706679,4.82820932889962,7.77755576158678,365,0.0129488609257892,0,1e-05,0,5
"167",17.6368520095605,0.523290464971217,13.7042721630201,5,0.0148740875507131,0.260402436495822,0.025542360767605,1,5
"168",20.4013467400298,-1.64868831641327,5.28690447798919,7,0.0152945660596856,0.317275547854808,0.0311187479041252,2,5
"169",21.4084937337994,-3.22394250177093,8.28903386609177,8,0.0155069177080158,0.345997821847492,0.0339349560453227,1,5
"170",14.3556816521604,-0.511136286463036,6.47559153286419,8,0.0155069177080158,0.345997821847492,0.0339349560453227,3,5
"171",-3.22845085672039,-6.83354385114344,6.23733267023804,365,0.0129488609257892,0,1e-05,0,5
"172",12.1077913224421,-11.0412572276212,5.60782514679089,27,0.0197723739400163,0.922935197011392,0.0905034482653872,5,5
"173",17.7814958989456,-6.79044838079128,2.44987862147498,14,0.016809087993875,0.522126860777441,0.0512043419394257,3,5
"174",17.4045128998697,-8.98505501688319,4.41595391158484,16,0.017253209302913,0.582197851629119,0.057094279955106,3,5
"175",33.4354192087407,-1.87068928397285,3.82443115263727,5,0.0148740875507131,0.260402436495822,0.025542360767605,0,5
"176",-2.41921038983693,-3.16582072253358,1.83433017941965,365,0.0129488609257892,0,1e-05,0,5
"177",10.1934107120596,2.18502724867858,4.55172185256,6,0.0150836151596787,0.288742736376072,0.0283211164910226,1,5
"178",14.6982150325319,-6.15502606975916,-4.0958298411849,16,0.017253209302913,0.582197851629119,0.057094279955106,3,5
"179",-5.29331927545132,-3.44079978969113,-3.01828024939299,365,0.0129488609257892,0,1e-05,0,5
"180",-4.31762932511031,-3.41229351740799,1.52476974365399,365,0.0129488609257892,0,1e-05,0,5
"181",-0.25898551440564,-1.14656964830078,-2.41242897148662,365,0.0129488609257892,0,1e-05,0,5
"182",12.0018846060535,-2.04097649992864,2.10686989395589,12,0.0163698551234019,0.462717070688574,0.04537923440937,0,5
"183",-4.24494002488296,-4.47154786942531,-0.512155652005328,365,0.0129488609257892,0,1e-05,0,5
"184",9.4910131602947,-0.161301633447402,-12.141554022337,12,0.0163698551234019,0.462717070688574,0.04537923440937,2,5
"185",27.2102495021976,0.368658865828849,-0.223322624068695,4,0.0146660050398321,0.232257597792624,0.0227827699389392,0,5
"186",20.3850360306916,-10.3586170221945,8.35260088507721,15,0.0170305517224419,0.552081617151419,0.0541413945136567,4,5
"187",35.9863765688974,-8.07105647782521,9.10007120988838,8,0.0155069177080158,0.345997821847492,0.0339349560453227,2,5
"188",18.774610727616,5.84953571509663,4.47755135061284,1,0.014050635166253,0.149023856709045,0.0146217329917389,0,5
"189",28.9451719605953,0.932266421122581,6.94956473874355,3,0.0144593886999686,0.204311070550705,0.0200426234743195,0,5
"190",42.5465905397891,-4.20870630319712,9.91328744889501,5,0.0148740875507131,0.260402436495822,0.025542360767605,0,5
"191",3.33546037545098,0.40250118861427,-4.28820333759896,29,0.02024213516251,0.986474193057344,0.0967334228834729,1,5
"192",3.48638817669014,1.01949884634088,0.0381751742343229,23,0.018842697728607,0.797188987464357,0.0781740798058671,2,5
"193",47.3498101695137,9.24406876019023,-2.60496479778025,1,0.014050635166253,0.149023856709045,0.0146217329917389,1,5
"194",-22.3164906251892,3.60894043443686,-5.04078619106815,365,0.0129488609257892,0,1e-05,0,5
"195",-11.5488384429917,2.1341010118645,-6.07211576002412,365,0.0129488609257892,0,1e-05,0,5
"196",2.78323889387176,3.83841730656929,-6.60388722381948,10,0.0159357293934526,0.403998062567229,0.0396218577909137,0,5
"197",-8.05536286903886,4.19034266016632,-2.17572609417373,365,0.0129488609257892,0,1e-05,0,5
"198",5.35776527501117,8.78926518032241,-2.39717964224308,1,0.014050635166253,0.149023856709045,0.0146217329917389,3,5
"199",-0.0393806905767456,5.10011791556846,-7.5583424823213,365,0.0129488609257892,0,1e-05,0,5
"200",14.463238159901,0.583763513430176,-3.11175706349892,7,0.0152945660596856,0.317275547854808,0.0311187479041252,2,5
"201",-1.08837360135478,8.55329732695605,11.4213049748855,1,0.014050635166253,0.0885997014325502,0.00794248766117196,0,6
"202",19.4830099422734,6.42745861867214,13.3411824937848,1,0.014050635166253,0.0885997014325502,0.00794248766117196,0,6
"203",5.36559330294426,-8.46721467422477,6.75256894017488,50,0.025284278005637,0.9919584522692,0.0888217911888338,3,6
"204",25.6894988538464,-1.7099812036622,4.98594624186758,6,0.0150836151596787,0.171667280653493,0.0153796746557037,0,6
"205",25.1507401212915,-1.24998707998658,11.1871909754672,5,0.0148740875507131,0.154818017969321,0.0138711304260847,0,6
"206",6.45492028059996,2.28031992086579,3.21092734466578,9,0.0157206468250594,0.222894486085396,0.019966136781812,1,6
"207",-3.99456316221312,-0.425045880115791,7.15712573733379,365,0.0129488609257892,0,1e-05,0,6
"208",32.9057840705052,0.592422831522453,6.85570169235762,3,0.0144593886999686,0.121469811947623,0.0108854066763187,1,6
"209",8.54676662499802,-11.3022118551583,7.26175320553312,38,0.0223870622808055,0.758977466892636,0.067962592321282,3,6
"210",19.6702018486439,-8.40239187074803,1.74222469918509,14,0.016809087993875,0.310422002197373,0.0278026297986632,0,6
"211",-3.58630627832043,-10.6213906027054,4.13534889316379,365,0.0129488609257892,0,1e-05,0,6
"212",21.5018246471133,-13.533004411391,0.496457382324203,18,0.0177019885882672,0.38222502968402,0.0342312815927805,1,6
"213",13.6775661850481,-12.4707495017243,3.55317919011175,26,0.0195386688491783,0.529922549527368,0.0474549012528872,1,6
"214",17.9631888943135,-3.90932283025339,0.0577394141236329,10,0.0159357293934526,0.240190453483363,0.0215146752729586,1,6
"215",16.176282392473,-9.2329764542237,8.04932375399947,18,0.0177019885882672,0.38222502968402,0.0342312815927805,1,6
"216",10.5226508747066,-6.73361264635352,-1.22666909697313,23,0.018842697728607,0.473955699674039,0.0424440903955372,0,6
"217",14.029453292437,-2.67496667513365,8.98127848777102,11,0.0161521406575732,0.257593268582451,0.023072780027389,1,6
"218",12.3838410383703,-11.8808140636661,10.0717324159391,27,0.0197723739400163,0.548716055956417,0.0491375170568703,6,6
"219",16.4047913888098,-8.3331548603531,1.71165434890428,17,0.0174770315602907,0.364135002905499,0.0326116495636575,1,6
"220",0.309622862470034,0.972684789451953,2.65827470750001,256,0.0216674292925904,0.701107836658735,0.0627814221777632,3,6
"221",6.18938404139679,-6.78226886907164,-11.5386646917449,40,0.02286861969282,0.797702136030991,0.0714296803041554,2,6
"222",34.9168989886323,-3.86163634933642,-6.36660872827161,6,0.0150836151596787,0.171667280653493,0.0153796746557037,0,6
"223",10.2380329709987,-7.80799685633427,-6.69780693616366,26,0.0195386688491783,0.529922549527368,0.0474549012528872,1,6
"224",13.6066982248409,-8.01209177770694,-11.5923388289162,20,0.0181551836898857,0.418668930094322,0.0374941683255284,3,6
"225",8.86470745006583,-0.961744529514279,-16.17207603664,15,0.0170305517224419,0.328231113636495,0.0293971109815915,2,6
"226",23.2567856809988,-12.3725307869352,6.436756175814,15,0.0170305517224419,0.328231113636495,0.0293971109815915,0,6
"227",-3.01356100013248,-10.1019864421488,12.3335532656564,365,0.0129488609257892,0,1e-05,0,6
"228",20.6081441985953,-10.3875617034881,3.79551126048394,15,0.0170305517224419,0.328231113636495,0.0293971109815915,2,6
"229",30.3531078360355,-10.754049471959,10.6830932154435,11,0.0161521406575732,0.257593268582451,0.023072780027389,0,6
"230",44.8718334124034,-6.99464800543942,12.546968738866,6,0.0150836151596787,0.171667280653493,0.0153796746557037,1,6
"231",32.5055686419092,-6.99611945531956,4.3099186646608,8,0.0155069177080158,0.205707357123713,0.0184273427879821,1,6
"232",18.3200868399553,4.69842526048989,-7.34018535136284,1,0.014050635166253,0.0885997014325502,0.00794248766117196,0,6
"233",-1.82905846098288,4.21343092320209,-1.53956803311158,365,0.0129488609257892,0,1e-05,0,6
"234",3.03822224944682,3.12920247255413,-5.1643997861656,14,0.016809087993875,0.310422002197373,0.0278026297986632,5,6
"235",45.1228120844871,5.04889275877072,-3.93785040350271,1,0.014050635166253,0.0885997014325502,0.00794248766117196,0,6
"236",3.39199961228956,7.52159576880707,-3.2699344645638,1,0.014050635166253,0.0885997014325502,0.00794248766117196,0,6
"237",10.8200315211348,14.1332736415966,-4.2550638288126,1,0.014050635166253,0.0885997014325502,0.00794248766117196,0,6
"238",13.045621788423,8.92570676076176,-4.2003223729681,1,0.014050635166253,0.0885997014325502,0.00794248766117196,0,6
"239",-2.47208811645861,-0.924296637749622,-8.08796553030153,365,0.0129488609257892,0,1e-05,0,6
"240",19.6262479324441,6.99458939452685,-2.49848714388141,1,0.014050635166253,0.0885997014325502,0.00794248766117196,0,6
"241",9.59443024953013,-8.46721467422477,4.65067670655869,28,0.0200068752756692,0.454357531621183,0.0454782812987622,1,7
"242",19.6447009076081,-9.57491487723167,5.24975066654987,15,0.0170305517224419,0.262757606215346,0.0263045718323639,3,7
"243",12.4347628921246,-4.0667423200897,10.9866408583072,15,0.0170305517224419,0.262757606215346,0.0263045718323639,2,7
"244",-0.265692362149843,1.09544573751073,2.48513330448639,365,0.0129488609257892,0,1e-05,0,7
"245",47.5806879494981,2.62979518691542,3.84667125072098,1,0.014050635166253,0.0709263823343493,0.0071077159594451,0,7
"246",15.2043287514332,-6.7217090126498,7.34336274789888,16,0.017253209302913,0.277091120380174,0.0277389494066076,0,7
